id,company_rating,company_location,total_fleet_count,iata_approved
34157,1.0,,2.0,False
48371,1.0,,2.0,False
27811,1.0,Ukraine,4.0,True
44169,0.97,Portugal,39.0,False
46507,,Costa Rica,1.0,False
13870,1.0,,1.0,True
23693,1.0,Sao Tome and Principe,1.0,False
8496,,Togo,1.0,False
19943,0.63,Isle of Man,34.0,False
12164,1.0,Nicaragua,8.0,False
42775,,Rwanda,2.0,True
31707,1.0,Niger,48.0,False
15752,1.0,Bouvet Island (Bouvetoya),2.0,False
50048,,Papua New Guinea,1.0,False
39620,,,1.0,False
11599,0.75,,4.0,False
853,1.0,Greenland,2.0,False
640,,Chile,1.0,False
4446,1.0,Uganda,58.0,False
34832,0.8,Sao Tome and Principe,7.0,True
27774,0.78,Vietnam,15.0,False
5833,,Niue,1.0,True
48998,,Anguilla,1.0,False
36012,1.0,,8.0,False
5669,1.0,Kiribati,1.0,True
17656,1.0,Monaco,1.0,False
36012,1.0,,8.0,False
30264,,,2.0,False
36012,1.0,,8.0,False
25934,1.0,Estonia,7.0,False
36012,1.0,,8.0,False
20652,1.0,Sao Tome and Principe,2.0,False
13079,1.0,Afghanistan,1.0,False
31579,,United Kingdom,2.0,True
45792,,Svalbard & Jan Mayen Islands,1.0,True
14819,1.0,Barbados,3.0,False
14552,,Turkmenistan,1.0,False
14574,1.0,,1.0,False
22415,0.5,,3.0,False
10711,0.93,Uganda,108.0,True
5233,1.0,Montserrat,6.0,True
4928,0.5,Malta,1.0,False
49290,,,1.0,False
23430,1.0,Reunion,16.0,False
36012,1.0,,8.0,False
43895,1.0,,1.0,False
18544,,Netherlands Antilles,1.0,True
7007,,Denmark,1.0,False
29535,1.0,El Salvador,1.0,False
7392,,,1.0,True
39538,,Greenland,3.0,False
47894,1.0,Turks and Caicos Islands,3.0,False
32867,,,1.0,False
3538,,,1.0,False
43530,0.9,Russian Federation,2.0,True
43820,1.0,,1.0,True
20297,0.8,Montserrat,17.0,False
34666,,Indonesia,1.0,False
30542,,Gibraltar,1.0,False
19682,1.0,Faroe Islands,15.0,True
20297,0.8,Montserrat,17.0,False
8787,,Micronesia,5.0,False
9903,1.0,Kiribati,3.0,False
20297,0.8,Montserrat,17.0,False
35482,1.0,,2.0,False
11838,1.0,Somalia,1.0,True
43176,0.86,Guinea,3.0,False
2694,,Afghanistan,1.0,False
13811,1.0,,1.0,False
19951,0.88,Vanuatu,10.0,False
7323,1.0,Nauru,2.0,True
1688,,,1.0,True
44169,0.97,Portugal,39.0,False
33654,,,1.0,False
16729,,,1.0,True
37488,1.0,Croatia,10.0,True
37488,1.0,Croatia,10.0,True
39770,,Micronesia,1.0,True
8081,,,1.0,True
9758,1.0,Guinea,2.0,False
13292,1.0,Marshall Islands,1.0,False
39116,0.5,,1.0,False
44169,0.97,Portugal,39.0,False
16586,,French Guiana,2.0,False
48902,,Guinea,1.0,False
2581,,Jersey,1.0,False
22331,0.99,Rwanda,50.0,True
16975,1.0,Afghanistan,1.0,False
6894,0.8,Estonia,47.0,True
2879,1.0,Philippines,1.0,False
602,,Montserrat,1.0,False
46743,,Kenya,1.0,False
32654,0.9,,1.0,False
19487,1.0,Cocos (Keeling) Islands,2.0,False
22721,1.0,Ecuador,109.0,False
35555,0.67,,2.0,False
2136,,Turkmenistan,1.0,True
17785,,Micronesia,1.0,False
22945,,,1.0,False
824,1.0,Russian Federation,1.0,False
37053,,Uzbekistan,1.0,False
45828,0.9,Togo,9.0,False
42962,,Senegal,1.0,False
47274,1.0,Tonga,48.0,False
18863,0.9,Estonia,9.0,False
7592,0.98,,13.0,True
11493,,,1.0,False
27152,1.0,Kenya,4.0,False
46872,1.0,Nicaragua,9.0,False
4228,,Niger,11.0,False
28282,1.0,,2.0,False
39071,,Uzbekistan,1.0,False
826,0.95,Wallis and Futuna,2.0,False
46303,,Kenya,2.0,True
7516,1.0,,1.0,False
15004,1.0,Uzbekistan,88.0,False
45328,0.97,Kiribati,10.0,False
9640,1.0,Denmark,2.0,True
44408,1.0,Peru,3.0,False
41285,,Svalbard & Jan Mayen Islands,1.0,False
25327,1.0,Kiribati,4.0,False
45003,1.0,Nauru,1.0,False
29978,0.89,Uzbekistan,26.0,False
7592,0.98,,13.0,True
29978,0.89,Uzbekistan,26.0,False
9269,,,2.0,True
3932,1.0,Uzbekistan,2.0,False
436,,,1.0,False
39720,1.0,,1.0,False
29791,,,4.0,False
32512,1.0,Saint Helena,9.0,False
21512,,Zimbabwe,1.0,True
42710,1.0,Niger,1.0,False
33828,0.5,Niue,1.0,True
47980,,Denmark,1.0,False
19866,,Maldives,2.0,False
45702,,,1.0,True
13333,1.0,Gibraltar,1.0,False
21980,1.0,Sao Tome and Principe,5.0,True
46098,,,1.0,False
488,1.0,Maldives,18.0,False
45546,1.0,Cape Verde,19.0,True
39892,1.0,Tonga,31.0,True
29647,1.0,Peru,1305.0,False
9787,1.0,Kiribati,2.0,False
31202,0.9,Kiribati,107.0,False
31202,0.9,Kiribati,107.0,False
14098,,Guinea,1.0,False
34201,,Uzbekistan,1.0,False
3218,1.0,Zimbabwe,6.0,False
20297,0.8,Montserrat,17.0,False
31092,,Senegal,19.0,False
26709,1.0,Russian Federation,2.0,False
43442,,Niue,1.0,False
27573,,Chad,1.0,False
25314,1.0,Holy See (Vatican City State),1.0,False
43176,0.86,Guinea,3.0,False
31092,,Senegal,19.0,False
11502,,,1.0,True
10711,0.93,Uganda,108.0,True
12878,0.0,Croatia,2.0,True
21865,1.0,,3.0,True
20444,1.0,,1.0,False
9091,1.0,Cocos (Keeling) Islands,1.0,False
9179,,Tunisia,1.0,True
26960,1.0,Guinea,2.0,False
34745,,,1.0,False
11271,1.0,,2.0,False
14588,1.0,Nicaragua,1.0,False
13514,,Lebanon,1.0,True
40078,1.0,Croatia,7.0,True
25690,0.8,,1.0,False
14987,1.0,,1.0,True
34895,1.0,Estonia,16.0,True
25494,,Afghanistan,1.0,True
12233,,Lithuania,1.0,False
25934,1.0,Estonia,7.0,False
25934,1.0,Estonia,7.0,False
44109,1.0,United Kingdom,20.0,False
44109,1.0,United Kingdom,20.0,False
39699,1.0,Vanuatu,1.0,False
44109,1.0,United Kingdom,20.0,False
36697,,,1.0,True
44109,1.0,United Kingdom,20.0,False
26710,1.0,Tanzania,1.0,True
47389,1.0,Cocos (Keeling) Islands,1.0,True
38973,1.0,,1.0,False
12334,1.0,Micronesia,1.0,True
45828,0.9,Togo,9.0,False
19602,1.0,Lithuania,24.0,False
34129,,China,1.0,False
9424,1.0,Peru,1.0,False
43924,,,1.0,True
15004,1.0,Uzbekistan,88.0,False
4856,1.0,Philippines,5.0,False
15004,1.0,Uzbekistan,88.0,False
45484,,Chile,3.0,False
41484,0.89,Anguilla,23.0,False
1598,,,1.0,True
47602,0.97,Puerto Rico,18.0,False
8225,0.95,Barbados,31.0,False
48973,1.0,Tonga,6.0,False
48095,1.0,,1.0,False
28305,,,4.0,False
40722,,Maldives,2.0,False
39967,1.0,Switzerland,1.0,False
43550,1.0,Rwanda,16.0,True
16252,1.0,,1.0,False
4803,1.0,Fiji,5.0,True
37194,,,2.0,False
42099,,,1.0,False
22321,1.0,United Kingdom,16.0,False
7027,1.0,Gibraltar,1.0,False
28021,0.83,Isle of Man,2.0,False
48257,1.0,Kiribati,5.0,True
4163,,,1.0,False
48257,1.0,Kiribati,5.0,True
45737,,Tonga,29.0,True
24657,1.0,,1.0,False
3441,,,1.0,False
3298,1.0,,1.0,False
28046,1.0,Cape Verde,5.0,False
48484,0.8,Faroe Islands,3.0,False
44425,,Cocos (Keeling) Islands,1.0,True
43639,,,1.0,False
8919,,Lebanon,1.0,True
45276,1.0,France,4.0,True
21787,1.0,Uganda,2.0,False
33358,,,1.0,True
30228,1.0,Rwanda,1.0,True
40679,1.0,,1.0,False
18847,,Faroe Islands,1.0,False
8666,0.5,,2.0,True
45276,1.0,France,4.0,True
41264,,Indonesia,1.0,False
12804,1.0,Peru,1.0,False
30926,1.0,French Guiana,1.0,True
11464,1.0,Papua New Guinea,11.0,False
48503,0.9,Sao Tome and Principe,5.0,True
30199,,,1.0,False
9786,,Sao Tome and Principe,1.0,False
8022,1.0,France,1.0,False
8594,1.0,Greenland,1.0,False
37875,1.0,Brazil,2.0,True
35832,,Lebanon,3.0,True
47880,1.0,Micronesia,1.0,False
36679,,,1.0,True
7878,,,1.0,True
35246,1.0,,2.0,False
49260,,Lebanon,1.0,True
27138,1.0,Svalbard & Jan Mayen Islands,1.0,False
13803,,,1.0,False
7626,1.0,Tanzania,2.0,False
12120,1.0,Zimbabwe,2.0,False
48984,,Egypt,2.0,True
11926,,Tonga,4.0,True
33879,,France,1.0,False
37993,1.0,,1.0,True
15554,,Lebanon,2.0,False
24689,,,1.0,False
37712,,Zimbabwe,1.0,True
18353,1.0,Barbados,1.0,False
2671,1.0,Uzbekistan,2.0,True
27545,,,1.0,False
27598,,,1.0,False
30353,1.0,Faroe Islands,1.0,False
15231,1.0,United Kingdom,5.0,False
9913,0.7,Somalia,2.0,True
34639,1.0,,1.0,False
48175,0.5,,1.0,True
20053,1.0,,1.0,False
44844,1.0,Chad,1.0,False
33429,,Russian Federation,2.0,False
11922,,,2.0,False
48937,0.88,Estonia,3.0,True
31101,1.0,Finland,1.0,True
609,,Niue,1.0,False
31751,1.0,Nicaragua,29.0,False
30450,1.0,Sao Tome and Principe,1.0,False
15691,,Finland,1.0,True
24775,0.97,Montserrat,44.0,False
15231,1.0,United Kingdom,5.0,False
23313,1.0,,2.0,False
15231,1.0,United Kingdom,5.0,False
15231,1.0,United Kingdom,5.0,False
33897,,,1.0,False
18320,0.5,Reunion,19.0,True
48937,0.88,Estonia,3.0,True
16032,1.0,Uzbekistan,2.0,False
38016,1.0,,1.0,True
34983,,,1.0,False
6529,,Kenya,2.0,False
28828,1.0,Isle of Man,198.0,True
7716,1.0,,1.0,False
33189,,French Guiana,1.0,False
40356,0.8,Estonia,2.0,False
34895,1.0,Estonia,16.0,True
17740,1.0,,2.0,True
31751,1.0,Nicaragua,29.0,False
30238,1.0,Chile,1.0,True
18201,,Kiribati,5.0,False
18201,,Kiribati,5.0,False
18201,,Kiribati,5.0,False
24160,1.0,,3.0,True
3026,1.0,,1.0,False
12591,1.0,Maldives,4.0,True
30995,,,7.0,False
21239,1.0,Denmark,1.0,False
22378,0.8,,2.0,False
37042,1.0,Uganda,1.0,False
20120,1.0,Wallis and Futuna,10.0,False
31751,1.0,Nicaragua,29.0,False
4646,1.0,Maldives,8.0,False
25678,1.0,,1.0,False
48430,,Isle of Man,2.0,False
23762,,Kenya,2.0,False
23654,1.0,Uzbekistan,23.0,False
23654,1.0,Uzbekistan,23.0,False
766,1.0,Cape Verde,2.0,False
5812,,,1.0,False
30795,1.0,Micronesia,1.0,False
16318,0.0,,1.0,False
16665,0.8,,1.0,True
38407,1.0,Guernsey,2.0,True
39109,0.77,Ukraine,24.0,True
516,,,1.0,True
23654,1.0,Uzbekistan,23.0,False
3930,1.0,Chad,1.0,False
31718,1.0,France,6.0,False
3564,1.0,Russian Federation,3.0,False
28791,,,1.0,False
13364,0.91,Netherlands,21.0,False
29647,1.0,Peru,1305.0,False
33523,1.0,Venezuela,2.0,False
44532,0.0,Micronesia,1.0,False
6181,1.0,Zimbabwe,4.0,False
26960,1.0,Guinea,2.0,False
3019,1.0,Barbados,18.0,False
43065,1.0,,2.0,False
4095,0.76,Congo,1.0,True
26777,1.0,Puerto Rico,1.0,False
40982,0.94,Bahrain,5.0,True
15189,0.79,China,21.0,False
13216,,Niue,1.0,True
24567,0.9,Costa Rica,2.0,False
32527,1.0,Tonga,7.0,False
10039,1.0,Vanuatu,6.0,True
23305,1.0,Philippines,11.0,False
38538,1.0,,5.0,False
38445,,Marshall Islands,1.0,False
16008,1.0,,1.0,True
48716,,,3.0,False
36578,1.0,Faroe Islands,3.0,True
49102,,,1.0,True
13118,0.7,,2.0,False
19994,1.0,Saint Helena,5.0,False
14849,0.67,,1.0,False
37050,,,1.0,True
34010,,,1.0,False
37394,,,1.0,True
44650,0.67,Jersey,1.0,False
23300,1.0,Russian Federation,1.0,False
14535,0.88,Montserrat,18.0,False
37801,0.9,,2.0,False
28510,,,1.0,False
14712,1.0,Micronesia,1.0,False
18094,0.5,,1.0,False
18413,0.91,,4.0,False
4847,1.0,Indonesia,3.0,True
4974,,,1.0,True
13825,1.0,Cocos (Keeling) Islands,2.0,False
26148,1.0,Kiribati,10.0,True
16348,1.0,,1.0,True
16360,,,2.0,False
10202,0.89,Nicaragua,10.0,False
25911,,,1.0,False
10429,,Netherlands,1.0,False
838,1.0,Cocos (Keeling) Islands,1.0,False
29647,1.0,Peru,1305.0,False
29647,1.0,Peru,1305.0,False
18088,1.0,Marshall Islands,3.0,True
44765,1.0,Guinea,1.0,True
29647,1.0,Peru,1305.0,False
23176,,Guernsey,2.0,False
6730,1.0,Brazil,1.0,False
29211,1.0,Malta,3.0,False
21572,1.0,Gibraltar,2.0,True
29647,1.0,Peru,1305.0,False
35676,0.8,Uganda,2.0,True
15966,1.0,Guinea,1.0,False
391,,,1.0,False
38538,1.0,,5.0,False
48657,,Russian Federation,1.0,False
28880,1.0,Venezuela,1.0,False
15317,,,1.0,True
7162,1.0,,1.0,False
18957,,Kenya,1.0,False
12040,,China,1.0,True
10399,,Micronesia,1.0,False
46554,1.0,,1.0,False
7406,,,1.0,False
35600,,,1.0,True
26692,,Niue,1.0,False
19741,,China,1.0,False
39615,,Niue,2.0,False
47868,,Uzbekistan,1.0,False
10018,,,1.0,True
47936,1.0,Mauritania,2.0,False
42964,,,1.0,False
37823,1.0,Gambia,3.0,False
2361,,,3.0,False
13364,0.91,Netherlands,21.0,False
18078,1.0,Montserrat,13.0,True
16404,1.0,San Marino,2.0,False
29747,,Micronesia,2.0,True
11186,,Somalia,1.0,False
8134,,Uzbekistan,1.0,False
15519,1.0,,2.0,True
2361,,,3.0,False
27213,0.99,Jersey,7.0,True
28645,,El Salvador,1.0,False
23868,0.67,,15.0,True
23868,0.67,,15.0,True
4525,0.98,El Salvador,9.0,True
34426,1.0,,1.0,False
20120,1.0,Wallis and Futuna,10.0,False
13984,,Brazil,1.0,True
29217,,Anguilla,3.0,True
14481,,Mexico,1.0,False
42257,,Nicaragua,1.0,False
10164,,,1.0,True
40689,1.0,Cuba,23.0,False
32446,0.33,,2.0,False
35691,,,1.0,True
28473,,Zimbabwe,1.0,True
24613,,Niue,1.0,False
20297,0.8,Montserrat,17.0,False
41307,1.0,Lithuania,1.0,False
38090,1.0,Vanuatu,1.0,False
40465,,,1.0,False
5113,1.0,Suriname,1.0,False
34299,,,1.0,False
2769,1.0,Maldives,4.0,False
4856,1.0,Philippines,5.0,False
7264,1.0,Philippines,9.0,False
49007,,Chile,1.0,False
33899,1.0,Tanzania,2.0,False
16520,1.0,Marshall Islands,22.0,False
44623,,Micronesia,1.0,False
30354,,Gibraltar,1.0,False
2248,,,5.0,False
23057,,France,16.0,True
49330,1.0,Indonesia,1.0,False
26011,,,1.0,True
12756,1.0,Marshall Islands,1.0,False
15702,0.8,Greenland,2.0,False
33873,1.0,Turks and Caicos Islands,8.0,True
28198,1.0,,1.0,False
40036,,,2.0,False
24743,,Kenya,2.0,False
5620,,Mauritania,3.0,True
11352,0.6,Russian Federation,1.0,False
6530,,Nicaragua,1.0,False
40238,1.0,Denmark,1.0,False
33539,,,3.0,False
49435,1.0,Marshall Islands,6.0,True
44169,0.97,Portugal,39.0,False
13490,1.0,French Guiana,2.0,False
39156,1.0,Nicaragua,1.0,False
1767,1.0,,1.0,False
35531,1.0,Dominica,3.0,True
2524,1.0,Costa Rica,4.0,True
11567,1.0,Niger,31.0,True
24026,0.98,Cape Verde,69.0,True
135,1.0,Niue,1.0,False
3611,,,1.0,False
44945,0.9,Marshall Islands,4.0,True
13127,1.0,Niger,22.0,False
44191,1.0,,3.0,False
11567,1.0,Niger,31.0,True
43236,,,1.0,False
46195,0.89,Maldives,6.0,True
23430,1.0,Reunion,16.0,False
36134,,China,1.0,False
13127,1.0,Niger,22.0,False
31092,,Senegal,19.0,False
20789,0.98,Sao Tome and Principe,13.0,False
10711,0.93,Uganda,108.0,True
29647,1.0,Peru,1305.0,False
48077,,Bosnia and Herzegovina,2.0,False
29647,1.0,Peru,1305.0,False
2769,1.0,Maldives,4.0,False
7834,0.94,Mexico,13.0,False
30790,,Reunion,2.0,False
29647,1.0,Peru,1305.0,False
11464,1.0,Papua New Guinea,11.0,False
43568,1.0,Sao Tome and Principe,5.0,True
2769,1.0,Maldives,4.0,False
31707,1.0,Niger,48.0,False
6106,1.0,Tonga,2.0,True
31480,0.5,French Guiana,2.0,True
5747,1.0,Zimbabwe,2.0,False
9515,,Guinea,1.0,True
13127,1.0,Niger,22.0,False
37275,0.9,Rwanda,3.0,False
27423,1.0,,3.0,True
45846,0.86,Montserrat,1.0,False
20580,,,1.0,False
16404,1.0,San Marino,2.0,False
47775,1.0,French Guiana,6.0,False
5142,0.5,,1.0,False
6140,1.0,Marshall Islands,3.0,False
2931,1.0,,1.0,False
18707,1.0,Jersey,3.0,False
6199,,Marshall Islands,1.0,False
44729,,,1.0,False
4226,1.0,Finland,2.0,True
1049,1.0,Sao Tome and Principe,1.0,False
26419,1.0,Barbados,6.0,False
30417,1.0,,1.0,False
5593,1.0,Indonesia,2.0,False
11788,1.0,,2.0,True
72,,Sao Tome and Principe,1.0,False
41379,1.0,France,2.0,True
8225,0.95,Barbados,31.0,False
1495,1.0,Guernsey,1.0,False
9992,,Guernsey,1.0,False
1555,,,1.0,False
44966,1.0,Guinea,21.0,False
12938,0.92,Reunion,12.0,False
28719,1.0,Russian Federation,4.0,True
44966,1.0,Guinea,21.0,False
14016,,Turkmenistan,3.0,True
31231,,,1.0,True
46556,,Ecuador,1.0,False
47274,1.0,Tonga,48.0,False
15872,1.0,Tonga,6.0,True
17787,,Kenya,2.0,True
978,0.95,Lithuania,29.0,False
18890,1.0,,1.0,False
24419,,Malawi,2.0,False
44488,1.0,Bahrain,1.0,False
15872,1.0,Tonga,6.0,True
15872,1.0,Tonga,6.0,True
38801,1.0,,1.0,True
40944,1.0,,1.0,True
29647,1.0,Peru,1305.0,False
47602,0.97,Puerto Rico,18.0,False
10998,,,1.0,False
1843,0.9,Chad,1.0,False
26514,0.99,Vietnam,10.0,False
31444,1.0,Reunion,25.0,False
47602,0.97,Puerto Rico,18.0,False
34678,0.89,Croatia,4.0,True
34837,,,1.0,False
47602,0.97,Puerto Rico,18.0,False
34925,1.0,Maldives,1.0,False
21091,,Guinea,1.0,True
16597,1.0,Ghana,1.0,False
31751,1.0,Nicaragua,29.0,False
6232,,Guinea,15.0,True
27213,0.99,Jersey,7.0,True
48789,,,1.0,False
6509,,,1.0,False
15355,0.9,Lebanon,2.0,False
45467,,Sao Tome and Principe,1.0,True
45276,1.0,France,4.0,True
31594,1.0,Philippines,19.0,True
17846,0.75,Brazil,1.0,False
49229,,Turkmenistan,1.0,True
46990,1.0,,1.0,False
45011,,,1.0,False
46234,1.0,Sao Tome and Principe,3.0,False
38621,1.0,Tanzania,1.0,False
46118,1.0,Nicaragua,11.0,False
37424,0.5,Sao Tome and Principe,1.0,False
42786,,Nicaragua,1.0,True
47838,1.0,,1.0,False
45000,1.0,Montserrat,10.0,True
18841,,,1.0,True
35026,,Estonia,7.0,False
10711,0.93,Uganda,108.0,True
909,1.0,Croatia,18.0,True
4986,1.0,Afghanistan,15.0,False
39806,1.0,Anguilla,1.0,False
25448,1.0,,2.0,False
30682,1.0,Mauritania,2.0,False
27512,1.0,Somalia,1.0,False
40464,1.0,,1.0,False
19958,1.0,Congo,40.0,True
9164,1.0,Kenya,1.0,False
10268,,,4.0,True
38927,1.0,Sao Tome and Principe,3.0,False
6011,1.0,Cuba,1.0,False
10268,,,4.0,True
42463,,Lebanon,1.0,False
29211,1.0,Malta,3.0,False
29211,1.0,Malta,3.0,False
33252,1.0,,1.0,True
34617,0.29,Russian Federation,3.0,False
4269,,,1.0,False
37924,1.0,Niger,2.0,False
26924,1.0,Zimbabwe,3.0,False
44109,1.0,United Kingdom,20.0,False
42492,,Isle of Man,1.0,False
44109,1.0,United Kingdom,20.0,False
37500,1.0,Turks and Caicos Islands,1.0,False
15929,,Rwanda,1.0,False
4330,0.94,Ukraine,60.0,True
5640,1.0,Niue,1.0,True
37468,,Uganda,1.0,True
27686,1.0,Nicaragua,1.0,False
47911,,Maldives,1.0,False
5333,1.0,,1.0,False
39879,0.8,Guinea,2.0,True
44169,0.97,Portugal,39.0,False
39998,1.0,Micronesia,4.0,True
1714,1.0,Costa Rica,3.0,False
3946,0.96,Anguilla,4.0,True
45328,0.97,Kiribati,10.0,False
21427,1.0,United Kingdom,8.0,True
18866,0.0,,1.0,False
43746,,France,1.0,False
49832,1.0,Bouvet Island (Bouvetoya),1.0,False
21240,0.94,Niger,130.0,False
19861,0.67,Togo,1.0,False
44169,0.97,Portugal,39.0,False
16186,,Cuba,1.0,False
16241,1.0,Greenland,2.0,False
25403,,,1.0,True
25152,1.0,Gambia,4.0,True
19628,,Lebanon,1.0,False
16089,0.83,Maldives,5.0,False
45328,0.97,Kiribati,10.0,False
28630,,,2.0,True
20705,,,1.0,False
38927,1.0,Sao Tome and Principe,3.0,False
44169,0.97,Portugal,39.0,False
42934,,Faroe Islands,1.0,True
12442,,,1.0,True
24489,1.0,,1.0,False
16796,,Faroe Islands,2.0,True
32027,,Turkmenistan,2.0,True
36144,,Congo,1.0,False
46053,1.0,Gambia,1.0,True
2,,Uzbekistan,1.0,True
11672,1.0,Kiribati,6.0,True
25526,1.0,Kiribati,3.0,False
28663,,,1.0,False
25550,1.0,Nicaragua,8.0,True
1021,1.0,Jersey,1.0,False
16402,,Uzbekistan,1.0,False
20670,,Gambia,1.0,True
21194,,,1.0,False
22135,1.0,Tunisia,1.0,False
32680,,,1.0,True
46368,,Chile,1.0,False
11522,1.0,Andorra,1.0,False
9550,,,1.0,False
13486,,,2.0,False
20993,,Kiribati,1.0,False
14569,1.0,,1.0,False
27599,,Nauru,1.0,False
18748,,Turks and Caicos Islands,1.0,False
10833,1.0,Turkmenistan,4.0,False
10833,1.0,Turkmenistan,4.0,False
10833,1.0,Turkmenistan,4.0,False
19943,0.63,Isle of Man,34.0,False
19943,0.63,Isle of Man,34.0,False
43134,1.0,Suriname,6.0,False
36726,0.94,Mexico,6.0,False
9354,1.0,Spain,12.0,False
27913,,Puerto Rico,1.0,True
31547,0.5,Monaco,1.0,False
10805,,Niue,1.0,False
27684,,Maldives,1.0,False
3368,,Niue,1.0,True
24118,0.98,Ghana,21.0,True
32595,,,1.0,False
40196,1.0,Chile,2.0,True
5166,1.0,Ecuador,16.0,True
18311,1.0,Lithuania,1.0,True
43030,,,1.0,True
3564,1.0,Russian Federation,3.0,False
4820,1.0,Lithuania,2.0,True
28828,1.0,Isle of Man,198.0,True
29945,1.0,Korea,4.0,False
25999,,French Polynesia,1.0,False
31383,1.0,Spain,4.0,False
2722,0.77,Niue,2.0,False
18863,0.9,Estonia,9.0,False
39175,1.0,,1.0,True
18863,0.9,Estonia,9.0,False
2722,0.77,Niue,2.0,False
18863,0.9,Estonia,9.0,False
18615,,,1.0,False
22721,1.0,Ecuador,109.0,False
210,,Libyan Arab Jamahiriya,1.0,True
9405,1.0,Sao Tome and Principe,1.0,True
31202,0.9,Kiribati,107.0,False
39728,1.0,,1.0,True
7854,,Saint Helena,1.0,False
13403,0.96,Maldives,21.0,True
31202,0.9,Kiribati,107.0,False
44551,1.0,Saint Helena,2.0,False
43849,1.0,Gibraltar,1.0,False
24054,,,1.0,False
29110,,Sao Tome and Principe,3.0,True
49485,,Malta,1.0,False
1931,,,1.0,False
14217,,Malta,1.0,False
24454,1.0,,1.0,False
4728,1.0,Gibraltar,1.0,True
40762,0.92,Niue,2.0,True
38025,,,1.0,False
21975,,Guernsey,1.0,True
10443,,Denmark,1.0,False
13865,,Denmark,2.0,False
7416,1.0,Zimbabwe,1.0,False
36532,1.0,Bouvet Island (Bouvetoya),1.0,False
30633,1.0,Anguilla,1.0,False
27017,1.0,Senegal,2.0,True
45328,0.97,Kiribati,10.0,False
356,0.99,Wallis and Futuna,32.0,True
1473,,,1.0,True
29909,1.0,Maldives,1.0,False
32903,1.0,,2.0,False
40575,,,1.0,False
44169,0.97,Portugal,39.0,False
27170,,,1.0,False
1925,1.0,,1.0,True
5054,1.0,China,4.0,True
6838,0.96,Spain,59.0,True
19105,,Denmark,1.0,False
41839,1.0,Niue,2.0,False
45276,1.0,France,4.0,True
25644,,French Guiana,1.0,False
10160,1.0,Slovakia (Slovak Republic),1.0,False
38656,1.0,Mauritania,8.0,False
47520,0.67,,1.0,False
29024,1.0,Russian Federation,1.0,False
24071,1.0,Indonesia,22.0,False
18320,0.5,Reunion,19.0,True
4176,1.0,Gambia,1.0,False
18863,0.9,Estonia,9.0,False
7597,1.0,,2.0,True
32203,1.0,Barbados,176.0,False
38459,,Faroe Islands,2.0,False
41597,,Bosnia and Herzegovina,1.0,False
31009,,Indonesia,1.0,False
18863,0.9,Estonia,9.0,False
38652,1.0,Uzbekistan,9.0,False
23434,,Niue,1.0,False
9252,,,2.0,False
11998,1.0,Togo,3.0,False
48928,0.87,French Guiana,5.0,False
35522,1.0,Kiribati,10.0,False
43151,0.97,Tonga,5.0,True
38895,,Lebanon,1.0,True
14768,1.0,Chad,2.0,False
29647,1.0,Peru,1305.0,False
39678,,Russian Federation,1.0,False
31904,,Niue,3.0,True
6855,1.0,Sao Tome and Principe,1.0,False
3274,0.86,Barbados,24.0,False
46968,,,1.0,False
4764,,,1.0,False
3580,,Turks and Caicos Islands,1.0,False
1013,1.0,Venezuela,4.0,False
7861,,Uzbekistan,1.0,False
32225,,Reunion,1.0,False
38335,0.79,Guinea,11.0,False
18000,1.0,Slovakia (Slovak Republic),7.0,True
9396,,Netherlands,2.0,False
12673,,,1.0,False
3067,,Nicaragua,1.0,False
27926,,Bosnia and Herzegovina,2.0,False
45999,1.0,,1.0,False
27462,1.0,Jersey,1.0,False
43448,,Papua New Guinea,1.0,False
19682,1.0,Faroe Islands,15.0,True
2744,,Gibraltar,5.0,False
44169,0.97,Portugal,39.0,False
26289,1.0,,1.0,False
5269,1.0,,1.0,True
47153,,,1.0,False
37041,0.9,Jersey,2.0,False
686,0.97,Micronesia,7.0,True
46043,,Chad,3.0,True
23288,1.0,,20.0,False
16108,,Monaco,1.0,False
18575,,Turkmenistan,1.0,True
38652,1.0,Uzbekistan,9.0,False
22408,,Portugal,1.0,False
43092,0.83,Anguilla,1.0,False
45828,0.9,Togo,9.0,False
7159,,Gibraltar,1.0,True
31942,,,1.0,False
47752,,Nauru,1.0,False
36674,1.0,Tanzania,1.0,True
15554,,Lebanon,2.0,False
18069,1.0,Turkmenistan,2.0,False
48036,1.0,Reunion,1.0,False
49773,1.0,Zimbabwe,1.0,False
17795,1.0,Uzbekistan,11.0,True
28834,,El Salvador,1.0,False
35162,,Indonesia,1.0,False
32629,1.0,Maldives,3.0,False
19091,0.95,Cook Islands,18.0,True
9413,1.0,Tanzania,1.0,False
45328,0.97,Kiribati,10.0,False
21276,,Ukraine,2.0,False
8372,1.0,Cape Verde,1.0,False
26099,0.99,Reunion,15.0,False
7514,1.0,Marshall Islands,1.0,False
11406,,,1.0,False
36109,,Lebanon,1.0,True
28828,1.0,Isle of Man,198.0,True
34645,,,1.0,False
15567,1.0,Slovakia (Slovak Republic),4.0,False
28334,1.0,,3.0,False
7264,1.0,Philippines,9.0,False
46254,1.0,Venezuela,4.0,False
31230,0.9,Niue,1.0,False
7687,,Brunei Darussalam,1.0,False
20989,1.0,Marshall Islands,8.0,False
5787,,,1.0,False
45428,,,1.0,False
23609,1.0,Indonesia,4.0,False
